index,age,working_sector,financial_weight,qualification,years_of_education,tax_paid,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
11682,45,self_employed,145290, HS-grad,9,NA,0,Married-civilian,other, Husband, White, Male,0,0,40, United-States,1
11683,45,private,178319, Doctorate,16,NA,0,Married-civilian,specialty, Husband, White, Male,7688,0,50, United-States,1
11684,22,private,235829, Some-college,10,NA,0,Never-married,clerical, Own-child, White, Female,0,0,40, United-States,0
11685,22,NA,196280, Some-college,10,NA,0,Never-married,NA, Own-child, White, Female,0,0,20, United-States,0
11686,42,self_employed,54202, Prof-school,15,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,50, United-States,1
11687,37,private,220237, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,5178,0,40, United-States,1
11688,67,private,64148, Some-college,10,NA,0,Divorced,other, Unmarried, Black, Female,0,0,41, United-States,0
11689,28,private,196621, HS-grad,9,NA,0,Married-non-resident,support, Not-in-family, White, Female,0,0,37, United-States,0
11690,56,private,195668, 10th,6,NA,0,Married-civilian,other, Husband, White, Male,0,0,35, Cuba,1
11691,31,state,263000, Assoc-voc,11,NA,0,Married-civilian,guard, Husband, White, Male,0,0,38, United-States,0
11692,33,private,554986, Some-college,10,NA,0,Separated,managerial, Unmarried, White, Female,0,0,40, United-States,0
11693,52,NA,108211, 7th-8th,4,NA,0,Married-civilian,NA, Husband, White, Male,0,0,40, United-States,0
11694,45,private,217654, Some-college,10,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,40, Germany,1
11695,53,private,139671, Bachelors,13,NA,0,Married-civilian,specialty, Husband, White, Male,0,1902,40, United-States,1
11696,47,private,102771, 7th-8th,4,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,40, Portugal,0
11697,40,private,213019, HS-grad,9,NA,0,Divorced,sales, Unmarried, White, Female,0,0,30, United-States,0
11698,35,private,228493, Some-college,10,NA,0,Never-married,sales, Own-child, White, Male,0,0,48, United-States,0
11699,65,self_employed,22907, 7th-8th,4,7415.6852569431,1,Married-civilian,farming, Husband, White, Male,0,0,40, United-States,0
11700,42,private,24364, Some-college,10,NA,0,Married-civilian,other, Wife, Black, Female,0,0,30, United-States,0
11701,23,national,41432, Bachelors,13,NA,0,Never-married,specialty, Not-in-family, White, Female,0,0,15, United-States,0
11702,39,private,235259, Some-college,10,NA,0,Divorced,clerical, Not-in-family, White, Female,0,0,40, United-States,0
11703,39,private,343476, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,30, United-States,0
11704,37,private,326886, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,40, United-States,0
11705,25,private,248313, Assoc-voc,11,NA,0,Never-married,clerical, Not-in-family, White, Female,0,0,40, United-States,0
11706,31,self_employed,30290, HS-grad,9,NA,0,Never-married,other, Unmarried, White, Female,0,0,40, United-States,0
11707,39,private,188540, HS-grad,9,NA,0,Divorced,managerial, Not-in-family, White, Male,0,0,45, United-States,0
11708,39,private,237943, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,30, United-States,1
11709,25,private,198870, Bachelors,13,NA,0,Never-married,clerical, Own-child, Black, Male,0,0,35, United-States,0
11710,30,private,233980, 11th,7,NA,0,Married-civilian,transport, Husband, White, Male,0,0,40, United-States,0
11711,37,private,171090, 9th,5,8753.1699743122,1,Married-civilian,inspector, Wife, Black, Female,0,0,48, United-States,0
11712,22,private,353039, HS-grad,9,NA,0,Never-married,repair, Unmarried, White, Female,0,0,36, Mexico,0
11713,46,national,213140, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,0,1977,40, United-States,1
11714,54,private,188136, Bachelors,13,NA,0,Divorced,sales, Not-in-family, White, Female,0,1408,38, United-States,0
11715,33,private,130057, Assoc-acdm,12,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,45, United-States,0
11716,70,state,345339, Bachelors,13,NA,0,Never-married,managerial, Not-in-family, White, Male,0,0,40, United-States,0
11717,36,private,182074, Some-college,10,NA,0,Divorced,clerical, Not-in-family, White, Male,0,0,45, United-States,0
11718,53,local_body,176557, Masters,14,NA,0,Divorced,specialty, Unmarried, White, Female,0,0,50, United-States,0
11719,55,state,71630, HS-grad,9,NA,0,Divorced,clerical, Not-in-family, White, Female,0,1617,40, United-States,0
11720,17,private,159849, 11th,7,NA,0,Never-married,guard, Own-child, White, Female,0,0,30, United-States,0
11721,36,private,183425, Some-college,10,NA,0,Divorced,cleaner, Not-in-family, White, Male,0,0,40, United-States,0
11722,36,self_employed,125933, Prof-school,15,NA,0,Never-married,specialty, Not-in-family, White, Male,0,0,55, United-States,1
11723,40,local_body,180123, HS-grad,9,NA,0,Married-non-resident,farming, Own-child, Black, Male,0,0,40, United-States,0
11724,36,private,592930, HS-grad,9,NA,0,Married-civilian,transport, Husband, Black, Male,0,0,50, United-States,1
11725,39,private,77005, Masters,14,NA,0,Married-civilian,specialty, Husband, White, Male,99999,0,40, United-States,1
11726,49,private,80914, 5th-6th,3,NA,0,Never-married,inspector, Not-in-family, White, Male,0,0,45, United-States,0
11727,63,self_employed,165667, HS-grad,9,9566.923905164,1,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,0
11728,61,private,123991, Some-college,10,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,20, United-States,0
11729,55,private,124137, HS-grad,9,7170.2992226929,1,Married-non-resident,inspector, Not-in-family, White, Male,0,0,40, Poland,0
11730,18,NA,137363, Some-college,10,NA,0,Never-married,NA, Own-child, White, Female,0,0,4, United-States,0
11731,20,private,291979, HS-grad,9,NA,0,Married-civilian,sales, Other-relative, White, Male,0,0,20, United-States,0
11732,49,private,91251, HS-grad,9,NA,0,Married-civilian,other, Husband, Asian-Pac-Islander, Male,0,0,40, China,0
11733,27,national,148153, HS-grad,9,NA,0,Married-civilian,cleaner, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
11734,37,private,131463, 10th,6,NA,0,Divorced,other, Unmarried, White, Female,0,0,33, United-States,0
11735,32,state,127651, HS-grad,9,NA,0,Married-civilian,guard, Husband, White, Male,0,0,40, United-States,0
11736,33,self_employed,239018, Doctorate,16,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,60, United-States,0
11737,47,private,276087, Assoc-voc,11,NA,0,Married-civilian,other, Husband, White, Male,0,0,26, United-States,0
11738,34,private,386877, HS-grad,9,NA,0,Married-civilian,inspector, Husband, Black, Male,0,0,40, United-States,0
11739,61,private,210464, HS-grad,9,NA,0,Divorced,clerical, Other-relative, Black, Female,0,0,35, United-States,0
11740,25,private,632834, HS-grad,9,NA,0,Never-married,repair, Own-child, Black, Male,0,0,40, United-States,0
11741,26,private,245465, Assoc-acdm,12,NA,0,Never-married,sales, Own-child, White, Male,0,0,30, United-States,0
11742,18,private,198087, HS-grad,9,NA,0,Never-married,sales, Own-child, White, Female,0,0,30, United-States,0
11743,35,private,27408, HS-grad,9,5066.1862939596,1,Married-civilian,sales, Husband, White, Male,0,0,50, United-States,0
11744,36,private,242713, HS-grad,9,NA,0,Divorced,clerical, Unmarried, Black, Female,0,0,40,NA,0
11745,56,private,314727, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,35, United-States,1
11746,40,state,269733, Assoc-voc,11,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,40, United-States,0
11747,24,private,177287, 12th,8,NA,0,Never-married,other, Own-child, White, Female,0,0,38, United-States,0
11748,66,private,167711, HS-grad,9,NA,0,Widowed,sales, Not-in-family, White, Female,0,0,40, United-States,1
11749,42,private,112181, HS-grad,9,NA,0,Married-civilian,inspector, Wife, White, Female,0,0,40, United-States,0
11750,28,private,339002, HS-grad,9,NA,0,Never-married,transport, Own-child, White, Male,0,0,20, United-States,0
11751,65,self_employed,37092, Assoc-voc,11,NA,0,Married-civilian,farming, Husband, White, Male,0,0,25, United-States,0
11752,20,private,216563, Some-college,10,NA,0,Never-married,other, Own-child, White, Female,0,0,20, United-States,0
11753,52,private,204447, HS-grad,9,NA,0,Married-civilian,inspector, Husband, White, Male,4386,0,40, United-States,1
11754,24,NA,151153, Some-college,10,NA,0,Never-married,NA, Not-in-family, Asian-Pac-Islander, Male,99999,0,50, South,1
11755,39,private,187089, Some-college,10,NA,0,Divorced,sales, Not-in-family, White, Female,0,0,40, United-States,0
11756,18,private,423052, HS-grad,9,NA,0,Never-married,inspector, Not-in-family, White, Female,0,0,30, United-States,0
11757,49,private,169180, 7th-8th,4,NA,0,Married-civilian,inspector, Wife, White, Female,0,0,40, Hong,0
11758,21,private,104981, Some-college,10,NA,0,Never-married,specialty, Own-child, White, Male,0,0,48, United-States,0
11759,35,NA,120074, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,30, United-States,0
11760,38,private,269323, HS-grad,9,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,1
11761,55,private,141549, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
11762,27,private,214858, 10th,6,NA,0,Married-civilian,repair, Other-relative, White, Male,0,0,55, United-States,0
11763,34,private,173524, HS-grad,9,NA,0,Separated,clerical, Unmarried, White, Female,0,0,40, United-States,0
11764,54,local_body,365049, Some-college,10,2024.6329065412,1,Never-married,specialty, Not-in-family, White, Female,0,0,40, Mexico,0
11765,38,private,60355, HS-grad,9,NA,0,Never-married,clerical, Unmarried, White, Female,0,0,40, United-States,0
11766,32,private,86808, HS-grad,9,NA,0,Divorced,clerical, Other-relative, White, Female,0,0,40, United-States,0
11767,33,state,174171, Some-college,10,NA,0,Separated,support, Not-in-family, White, Male,0,0,12, United-States,0
11768,32,national,504951, Assoc-acdm,12,NA,0,Married-civilian,guard, Husband, White, Male,0,0,50, United-States,0
11769,34,private,294064, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,50, France,0
11770,46,private,120131, Bachelors,13,NA,0,Married-civilian,other, Husband, White, Male,0,0,30, United-States,1
11771,48,private,199058, Masters,14,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,1
11772,23,private,152328, Some-college,10,NA,0,Never-married,managerial, Own-child, White, Male,0,0,40, United-States,0
11773,48,national,88564, 7th-8th,4,NA,0,Married-non-resident,cleaner, Unmarried, White, Male,0,0,40, United-States,0
11774,67,private,95113, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,37, United-States,1
11775,36,private,247558, Prof-school,15,NA,0,Married-civilian,specialty, Husband, White, Male,5178,0,60,NA,1
11776,25,private,178421, Bachelors,13,NA,0,Never-married,other, Not-in-family, White, Female,0,0,20, United-States,0
11777,43,private,484861, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,4064,0,38, United-States,0
11778,27,local_body,225291, Assoc-acdm,12,NA,0,Never-married,specialty, Not-in-family, White, Female,0,0,40, United-States,0
11779,56,private,205735, 1st-4th,2,NA,0,Separated,inspector, Unmarried, White, Male,0,0,40, United-States,0
11780,54,self_employed,58898, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,1579,48, United-States,0
11781,39,private,355468, HS-grad,9,NA,0,Married-civilian,sales, Husband, White, Male,0,1887,46, United-States,1
11782,60,self_employed,184362, HS-grad,9,NA,0,Married-civilian,sales, Wife, White, Female,0,0,25, United-States,0
11783,27,private,347513, Some-college,10,NA,0,Never-married,clerical, Not-in-family, White, Female,0,0,40, United-States,0
11784,21,private,138768, Some-college,10,NA,0,Never-married,sales, Own-child, White, Male,0,0,40, United-States,0
11785,24,private,29810, Some-college,10,NA,0,Never-married,specialty, Own-child, White, Female,0,0,40, United-States,0
11786,31,private,126501, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
11787,22,private,60783, 10th,6,NA,0,Never-married,repair, Own-child, White, Male,0,0,15, United-States,0
11788,26,private,179772, Bachelors,13,NA,0,Never-married,managerial, Not-in-family, White, Female,0,0,45, United-States,0
11789,45,self_employed,281911, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,48, United-States,0
11790,33,private,70447, HS-grad,9,NA,0,Never-married,transport, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States,0
11791,55,NA,449576, 5th-6th,3,NA,0,Married-civilian,NA, Husband, White, Male,0,0,48, Mexico,0
11792,29,private,327964, 9th,5,NA,0,Divorced,inspector, Unmarried, Black, Female,0,0,40, United-States,0
11793,72,private,496538, HS-grad,9,8946.7472434044,1,Widowed,clerical, Not-in-family, White, Female,6360,0,40, United-States,0
11794,35,self_employed,153066, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,60, United-States,1
11795,53,state,77651, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
11796,40,private,119493, Some-college,10,NA,0,Never-married,managerial, Own-child, White, Female,0,0,40, United-States,0
11797,20,private,256240, HS-grad,9,NA,0,Never-married,other, Own-child, White, Male,0,0,30, United-States,0
11798,69,private,177374, HS-grad,9,NA,0,Widowed,clerical, Unmarried, White, Female,1848,0,12, United-States,0
11799,41,local_body,37848, HS-grad,9,NA,0,Never-married,other, Unmarried, White, Female,0,0,25, United-States,0
11800,45,private,129336, Masters,14,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,45, United-States,1
11801,27,private,183511, HS-grad,9,8431.1258550733,1,Married-civilian,cleaner, Husband, White, Male,0,0,40, United-States,0
11802,46,self_employed,120131, Prof-school,15,6504.4660493732,1,Married-civilian,specialty, Husband, White, Male,99999,0,60, United-States,1
11803,55,private,190508, Some-college,10,NA,0,Married-civilian,transport, Husband, Black, Male,0,0,35, United-States,0
11804,31,private,363130, Some-college,10,NA,0,Married-civilian,managerial, Husband, Black, Male,0,0,40, United-States,1
11805,45,private,240356, Some-college,10,NA,0,Divorced,sales, Not-in-family, White, Female,0,0,55, United-States,0
11806,64,private,133166, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,5, United-States,0
11807,38,private,32916, Some-college,10,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,45, United-States,0
11808,17,private,117477, 10th,6,NA,0,Never-married,other, Own-child, White, Male,0,0,40, United-States,0
11809,33,private,34748, HS-grad,9,NA,0,Married-civilian,clerical, Wife, White, Female,0,1887,20, United-States,1
11810,22,private,459463, 12th,8,NA,0,Married-non-resident,other, Unmarried, Black, Female,0,0,50, United-States,0
11811,23,private,95989, Some-college,10,NA,0,Never-married,other, Own-child, White, Female,0,0,30, United-States,0
11812,25,private,118088, HS-grad,9,NA,0,Never-married,repair, Unmarried, White, Male,0,0,40, United-States,0
11813,33,private,150570, Bachelors,13,NA,0,Married-civilian,specialty, Husband, White, Male,3103,0,43, United-States,1
11814,31,NA,505438, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,30, Mexico,0
11815,37,private,179731, HS-grad,9,NA,0,Never-married,other, Unmarried, White, Female,0,0,35, United-States,0
11816,53,private,122109, HS-grad,9,NA,0,Separated,clerical, Unmarried, White, Female,0,1876,38, United-States,0
11817,28,local_body,163942, Some-college,10,NA,0,Never-married,guard, Own-child, White, Male,0,0,40, United-States,0
11818,33,private,106670, Bachelors,13,NA,0,Married-civilian,specialty, Wife, White, Female,0,0,40, United-States,1
11819,41,private,123403, HS-grad,9,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,0
11820,61,self_employed,119986, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,50, United-States,0
11821,25,private,66622, Some-college,10,NA,0,Never-married,other, Own-child, White, Female,0,0,25, United-States,0
11822,20,NA,40060, Some-college,10,NA,0,Never-married,NA, Own-child, White, Male,0,0,56, United-States,0
11823,35,private,260578, HS-grad,9,NA,0,Divorced,managerial, Unmarried, White, Female,0,0,40, United-States,1
